Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
2/25 Fernhill St,Glen Waverley,960000,2,1,1990,15/07/2017
707 Waverley Rd,Glen Waverley,1116500,5,2,1960,15/07/2017
2/7 Langton St,Glenroy,700000,,,,15/07/2017
1/39 Alexandra St,Greensborough,610000,2,1,1985,15/07/2017
48 Duncan Av,Greensborough,690000,3,1,,15/07/2017
1/111 Nepean St,Greensborough,585000,2,1,1965,15/07/2017
4 Nokuna Ct,Greensborough,800000,3,3,1973,15/07/2017
13 Stowe Av,Greensborough,800000,4,2,1960,15/07/2017
54 Warralong Av,Greensborough,896000,3,2,1970,15/07/2017
18 Warruga Pl,Greensborough,1010000,3,2,,15/07/2017
1/35 Holyrood St,Hampton,1660000,3,2,,15/07/2017
13 Kyarra St,Hampton,1960000,2,1,,15/07/2017
3/21 Highbury Av,Hampton East,1250000,,,,15/07/2017
1/164 Barkers Rd,Hawthorn,1200000,3,2,,15/07/2017
1/23 Glen St,Hawthorn,670000,2,1,1980,15/07/2017
504/2 Golding St,Hawthorn,600000,2,1,2014,15/07/2017
1/23 Hawthorn Gr,Hawthorn,415000,1,1,,15/07/2017
15/1 Muir St,Hawthorn,1150000,3,2,2000,15/07/2017
24/1 Muir St,Hawthorn,1100000,3,2,1999,15/07/2017
12/102 Camberwell Rd,Hawthorn East,740000,,,,15/07/2017
1/34 Campbell St,Heathmont,525000,2,1,1980,15/07/2017
2/3 Mary Av,Heidelberg Heights,650000,2,1,2013,15/07/2017
54 Alamein Rd,Heidelberg West,580000,2,1,1955,15/07/2017
2 Maple Ct,Heidelberg West,820000,2,1,,15/07/2017
22 Santolin Dr,Hillside,600000,4,2,1999,15/07/2017
30 Don Av,Hoppers Crossing,536500,3,2,1972,15/07/2017
53 Mossfiel Dr,Hoppers Crossing,541000,3,1,,15/07/2017
62 Powell Dr,Hoppers Crossing,557000,3,1,1975,15/07/2017
82 McArthur Rd,Ivanhoe East,1601000,2,1,,15/07/2017
13 Robinson St,Jacana,559000,3,1,,15/07/2017
15 Feathertop Dr,Keilor,930000,3,2,,15/07/2017
11 Cromer Pl,Keilor Downs,705000,4,2,2000,15/07/2017
4 Nandeen Ct,Keilor Downs,590000,4,2,1980,15/07/2017
54 David Av,Keilor East,920000,3,2,1960,15/07/2017
44 Granite Wy,Keilor East,1100000,4,4,2011,15/07/2017
14 Noga Av,Keilor East,840000,3,1,1970,15/07/2017
43 The Crossway,Keilor East,860000,3,1,1960,15/07/2017
2 Collett St,Kensington,840000,3,1,,15/07/2017
11/12 Mawbey St,Kensington,535000,2,2,1998,15/07/2017
2/8 Pleasant Av,Kew,1080000,3,2,1960,15/07/2017
3 Oakwood Dr,Keysborough,575000,4,1,1975,15/07/2017
43 Green Av,Kingsbury,740000,3,1,,15/07/2017
22 Watersedge Cl,Knoxfield,1040000,4,2,,15/07/2017
92 Sarissa St,Lalor,795000,4,2,,15/07/2017
6 Willard Ct,Lalor,660000,4,2,,15/07/2017
19 Hinkler Av,MacLeod,825000,,,,15/07/2017
32b Jacka St,MacLeod,770000,,,,15/07/2017
15 Havelock St,Maidstone,1170000,2,1,,15/07/2017
20 Jackson St,Maidstone,930000,3,1,1940,15/07/2017
76A Norfolk St,Maidstone,650000,2,2,2013,15/07/2017
72B Richelieu St,Maidstone,702000,3,2,2000,15/07/2017
3/26 McArthur St,Malvern,575000,2,1,1999,15/07/2017
1/59 Middle Rd,Maribyrnong,675000,2,1,2009,15/07/2017
403/77 Village Wy,Maribyrnong,440000,2,1,2003,15/07/2017
13 Allendale Ct,Meadow Heights,520000,3,1,1960,15/07/2017
103 Cassinia Cr,Meadow Heights,430000,3,1,,15/07/2017
7 Dalton Ct,Meadow Heights,570000,4,2,,15/07/2017
11 Hermitage Ct,Meadow Heights,520000,3,1,1985,15/07/2017
16 Papworth Pl,Meadow Heights,515000,4,3,1985,15/07/2017
608/422 Collins St,Melbourne,415000,,,,15/07/2017
806/22 Coromandel Pl,Melbourne,387000,2,1,2011,15/07/2017
13 Bridge Rd,Melton South,341000,3,2,,15/07/2017
15 Kurrajong Cr,Melton South,336000,3,1,1975,15/07/2017
23 Neerim St,Melton South,426000,4,2,1975,15/07/2017
16 Melliodora Dr,Mernda,780000,4,2,,15/07/2017
17 Primavera Dr,Mickleham,610000,4,2,2015,15/07/2017
46 Buckmaster Dr,Mill Park,775500,3,1,1980,15/07/2017
14 Malua Cr,Mill Park,726000,3,2,1982,15/07/2017
6 Whernside Ct,Mill Park,710000,4,1,1985,15/07/2017
21B Vernal Av,Mitcham,1045000,3,2,,15/07/2017
2/22 Looker Rd,Montmorency,820000,3,2,2010,15/07/2017
6 Wooded Wy,Montmorency,1301000,3,2,1980,15/07/2017
53 Derby St,Moonee Ponds,951000,2,1,1900,15/07/2017
115 Eglinton St,Moonee Ponds,1425000,4,2,1890,15/07/2017
10 Barilla Rd,Moorabbin,935000,3,2,1985,15/07/2017
36 Bellara Dr,Mooroolbark,637500,3,1,,15/07/2017
27 Marion Av,Mooroolbark,780000,3,2,,15/07/2017
5 Charlton St,Mount Waverley,1800000,3,2,,15/07/2017
3 Kunzea Ct,Mount Waverley,1700000,3,1,,15/07/2017
203 Lawrence Rd,Mount Waverley,1930000,,,,15/07/2017
5/280 Lawrence Rd,Mount Waverley,730000,,,,15/07/2017
46 Sesame St,Mount Waverley,2248000,5,5,2016,15/07/2017
2 Viewbank Rd,Mount Waverley,1260000,3,1,1960,15/07/2017
1/11 Glencairn St,Mulgrave,760000,,,,15/07/2017
27 Glencairn St,Mulgrave,960000,5,2,1965,15/07/2017
16/5 Murrumbeena Rd,Murrumbeena,550000,2,2,,15/07/2017
9/14 Wahroongaa Cr,Murrumbeena,956000,3,2,1994,15/07/2017
25 Franleigh Dr,Narre Warren,620000,3,2,,15/07/2017
2 Ireland Av,Narre Warren,605000,3,2,1990,15/07/2017
4/23 Carmen St,Newport,740000,3,1,,15/07/2017
59 Ford St,Newport,990000,3,2,,15/07/2017
42 Newman Cr,Niddrie,950000,4,1,1970,15/07/2017
33 Nolan St,Niddrie,830000,,,,15/07/2017
46 Jacana St,Noble Park,650000,4,1,,15/07/2017
14 Mons Pde,Noble Park,752000,3,2,,15/07/2017
1/150 Peel St,North Melbourne,541000,2,1,2004,15/07/2017
179 Arthurton Rd,Northcote,1307500,3,2,1920,15/07/2017
15 Bird Av,Northcote,1100000,3,1,1940,15/07/2017
182 Separation St,Northcote,1050000,3,1,,15/07/2017
8 Swift St,Northcote,1800000,3,1,1950,15/07/2017
73 Westbourne Gr,Northcote,1550000,3,2,,15/07/2017
3 Risdon Dr,Notting Hill,1211000,4,3,1970,15/07/2017
21 Marie St,Oak Park,970000,3,2,,15/07/2017
4 School Ct,Oak Park,1453000,4,2,,15/07/2017
4/154 Waterloo Rd,Oak Park,650000,,,,15/07/2017
42 Bishop St,Oakleigh,1610000,4,2,1950,15/07/2017
3 McKenzie Ct,Oakleigh East,1150000,2,1,1970,15/07/2017
24 Henrietta Av,Officer,559000,4,2,2015,15/07/2017
3 Cottage Lk,Pakenham,470000,,,,15/07/2017
4 Toorang Ct,Pakenham,435000,4,2,2005,15/07/2017
1/6 Birdwood St,Parkdale,1190000,3,2,2013,15/07/2017
268 Nepean Hwy,Parkdale,935000,,,,15/07/2017
4/25 White St,Parkdale,503750,1,1,2007,15/07/2017
30 Irvine St,Pascoe Vale,962000,2,1,,15/07/2017
149 Landells Rd,Pascoe Vale,777000,,,,15/07/2017
8 Sunbeam St,Pascoe Vale,629000,3,2,,15/07/2017
17 Wicklow St,Pascoe Vale,881000,3,1,,15/07/2017
84 Beachview Pde,Point Cook,690000,4,2,2012,15/07/2017
49 Lindsay Gdns,Point Cook,596000,4,2,2006,15/07/2017
15 Metcalf Wy,Point Cook,698000,4,2,2012,15/07/2017
6/299 Dandenong Rd,Prahran,500000,2,1,1960,15/07/2017
17 Donald St,Preston,600000,,,,15/07/2017
7 Kenneth St,Preston,1060500,4,2,,15/07/2017
3/56 Newcastle St,Preston,760000,,,,15/07/2017
33b Okeefe St,Preston,940000,,,,15/07/2017
1/33 Spring St,Preston,650000,,,,15/07/2017
21 Wurruk Av,Preston,990000,4,2,,15/07/2017
4/23 Compton St,Reservoir,652000,2,1,1970,15/07/2017
66 Crookston Rd,Reservoir,953000,3,1,1970,15/07/2017
6/767 High St,Reservoir,468000,2,1,2012,15/07/2017
2/27 Horton St,Reservoir,710000,2,2,2013,15/07/2017
11B Mahoneys Rd,Reservoir,550000,3,1,,15/07/2017
107 McFadzean Av,Reservoir,725000,3,1,,15/07/2017
106 Miranda Rd,Reservoir,880000,3,2,,15/07/2017
1/118 Rathcown Rd,Reservoir,502000,2,1,2015,15/07/2017
57 Southernhay St,Reservoir,1175000,3,1,,15/07/2017
107/61 Stawell St,Richmond,432000,1,1,,15/07/2017
201/65 Stawell St,Richmond,800000,2,2,2008,15/07/2017
2/9 Green St,Ringwood East,710000,3,1,1989,15/07/2017
7 Hylton Cr,Rosanna,1310000,2,1,,15/07/2017
16 Jones Cr,Rosanna,855000,2,1,,15/07/2017
3 Barwon Ct,Rowville,735000,3,2,1984,15/07/2017
2 Wallingford Pl,Rowville,755000,3,2,2003,15/07/2017
16 Reading Cl,Roxburgh Park,537000,3,2,1994,15/07/2017
14/10 Claude St,Seaford,386000,2,1,1970,15/07/2017
10 Maple St,Seaford,763000,4,2,1980,15/07/2017
54 Rosslyn Av,Seaford,725000,3,1,,15/07/2017
210 Seaford Rd,Seaford,768000,4,2,1970,15/07/2017
26 Bridport St,South Melbourne,2800000,3,2,1860,15/07/2017
16/74 Thomas St,South Morang,345000,2,1,1999,15/07/2017
906/700 Chapel St,South Yarra,666000,2,1,2005,15/07/2017
7/2 Cromwell Rd,South Yarra,910000,2,2,,15/07/2017
4/4 Powell St,South Yarra,401500,1,1,1960,15/07/2017
13 Kallista Rd,Springvale,760000,3,1,,15/07/2017
11 Craigielea Av,St Albans,610000,2,1,1975,15/07/2017
17 Jamieson St,St Albans,550000,3,1,1965,15/07/2017
62 Lester Av,St Albans,520000,4,2,1950,15/07/2017
14 Covala Ct,St Helena,805000,3,1,,15/07/2017
8/289 Barkly St,St Kilda,470000,2,1,1950,15/07/2017
46 Chapel St,St Kilda,1000000,3,1,,15/07/2017
407/7 Greeves St,St Kilda,630000,,,,15/07/2017
11/27 Mitford St,St Kilda,580000,,,,15/07/2017
18 Benjamin St,Sunshine,860000,3,1,1910,15/07/2017
2/2 Cooper St,Sunshine,532000,3,1,1985,15/07/2017
10 Matthews St,Sunshine,960000,3,2,,15/07/2017
3 Whitty St,Sunshine,745500,4,2,,15/07/2017
3/30 Camperdown Av,Sunshine North,392500,,,,15/07/2017
4 Barnes Cr,Sunshine West,630000,3,1,,15/07/2017
27 Champa Rd,Sunshine West,580000,4,2,,15/07/2017
30 Chandos St,Sydenham,450000,,,,15/07/2017
1 Cowes Pl,Taylors Lakes,853000,4,3,1990,15/07/2017
3 Mantaura Av,Taylors Lakes,704000,4,2,,15/07/2017
52 Richardson St,Thomastown,508000,3,2,,15/07/2017
1/13 Spring St,Thomastown,573000,,,,15/07/2017
348 Gooch St,Thornbury,800000,,,,15/07/2017
352 Gooch St,Thornbury,800000,,,,15/07/2017
54 Swift St,Thornbury,1236000,3,1,,15/07/2017
12/45 Woolton Av,Thornbury,328000,1,1,1970,15/07/2017
2/619 Toorak Rd,Toorak,1140000,2,2,1990,15/07/2017
2115/18 Mt Alexander Rd,Travancore,341500,2,1,2012,15/07/2017
2/28 Broadmeadows Rd,Tullamarine,470000,2,1,1960,15/07/2017
18 Barbara St,Vermont,1111500,3,1,1960,15/07/2017
23 Bartram Ri,Viewbank,868000,,,,15/07/2017
509 Boronia Rd,Wantirna,1214000,4,1,,15/07/2017
42 Argyle Wy,Wantirna South,1045000,4,3,1990,15/07/2017
12/440 Stud Rd,Wantirna South,622000,3,1,2012,15/07/2017
24 Fossickers Wy,Warrandyte,826000,3,2,1975,15/07/2017
7 Portland Pl,Waterways,1265000,4,2,,15/07/2017
2/63 Devonshire Rd,Watsonia,604000,2,1,,15/07/2017
1/34 Longmuir Rd,Watsonia,655000,2,1,1975,15/07/2017
4/6 Powley Pde,Watsonia,850000,,,,15/07/2017
280 Grimshaw St,Watsonia North,740000,4,1,,15/07/2017
6 Cassowary Av,Werribee,505000,3,2,1987,15/07/2017
3 Gavan Ct,Werribee,570000,3,1,1965,15/07/2017
9 Kestrel Pl,Werribee,453000,3,1,,15/07/2017
2/50 Tower Rd,Werribee,335000,2,1,1980,15/07/2017
3/30 Beaumont Pde,West Footscray,280000,1,1,1970,15/07/2017
41 Dongola Rd,West Footscray,955000,4,1,,15/07/2017
5/2 Ormond Rd,West Footscray,700000,3,2,2013,15/07/2017
310/53 Batman St,West Melbourne,380000,1,1,,15/07/2017
74 Dudley St,West Melbourne,1900000,4,1,,15/07/2017
27 Eyre St,Westmeadows,800000,3,2,1985,15/07/2017
994 Waverley Rd,Wheelers Hill,1090000,5,2,1978,15/07/2017
47 Pasco St,Williamstown,1920000,4,2,1900,15/07/2017
24 Edenvale Bvd,Wollert,530000,4,2,2011,15/07/2017
13 Strathalbyn Ch,Wollert,631000,4,2,2015,15/07/2017
3/20 Lady Penrhyn Dr,Wyndham Vale,327500,,,,15/07/2017
17 Adeney St,Yarraville,982500,3,2,1945,15/07/2017
72 Bishop St,Yarraville,1400000,3,3,1990,15/07/2017
86 Francis St,Yarraville,1042000,3,1,,15/07/2017
12 Montague St,Yarraville,1230000,3,1,1880,15/07/2017
220 Roberts St,Yarraville,1005000,3,1,,15/07/2017
101 Charles St,Abbotsford,911000,2,1,,22/07/2017
133 Yarra St,Abbotsford,1190000,2,2,2000,22/07/2017
45 Afton St,Aberfeldie,2050000,3,2,,22/07/2017
5 Aroona Ct,Aberfeldie,1680000,3,2,1965,22/07/2017
4/37 St Kinnord St,Aberfeldie,280000,1,1,1970,22/07/2017
6/39 St Kinnord St,Aberfeldie,310000,1,1,1970,22/07/2017
18 Valencia St,Aberfeldie,1472000,5,3,,22/07/2017
6/6 Etzel St,Airport West,454000,2,1,1985,22/07/2017
3/81 McIntosh St,Airport West,635000,,,,22/07/2017
16 Cain Ct,Altona,1005000,3,1,,22/07/2017
1/26 Maidstone St,Altona,820000,4,2,1970,22/07/2017
64 Queen St,Altona,1360000,4,2,,22/07/2017
6 Rose St,Altona,950000,3,1,,22/07/2017
52 Shirley St,Altona Meadows,620000,3,1,1975,22/07/2017
12 Chambers Rd,Altona North,830000,3,2,1965,22/07/2017
131 Chambers Rd,Altona North,730000,3,1,,22/07/2017
313 Millers Rd,Altona North,805000,4,2,1950,22/07/2017
2/16 Stapley Cr,Altona North,510000,2,1,2001,22/07/2017
48 McLaughlin St,Ardeer,645000,3,1,,22/07/2017
16/74 Denbigh Rd,Armadale,486000,2,1,1960,22/07/2017
2/41 Sandown Rd,Ascot Vale,855000,3,1,2011,22/07/2017
67 The Parade,Ascot Vale,1035000,2,1,1900,22/07/2017
85 The Parade,Ascot Vale,1310000,3,1,,22/07/2017
5 Kiewa St,Ashwood,1450000,4,2,1965,22/07/2017
47B Vannam Dr,Ashwood,1060000,3,2,2000,22/07/2017
14 Ebb St,Aspendale,970000,4,2,1960,22/07/2017
8A Lawrence Av,Aspendale,711000,,,,22/07/2017
12 Pacific Dr,Aspendale Gardens,840000,4,2,,22/07/2017
26 Clarendon St,Avondale Heights,665000,4,1,,22/07/2017
49 Ridge Dr,Avondale Heights,750000,3,1,1990,22/07/2017
55 Ridge Dr,Avondale Heights,800000,5,2,1985,22/07/2017
9/3 Boston Rd,Balwyn,800000,2,1,1960,22/07/2017
5 Tedstone Cr,Balwyn,2400000,5,3,,22/07/2017
7 Adeney St,Balwyn North,2400000,5,4,1980,22/07/2017
1120 Burke Rd,Balwyn North,2668000,3,1,,22/07/2017
4 Carrington St,Balwyn North,1750000,4,1,,22/07/2017
67 Winfield Rd,Balwyn North,1850000,4,4,1960,22/07/2017
6 Larne Av,Bayswater,620000,,,,22/07/2017
12 Windsor Dr,Beaconsfield,670000,4,2,2005,22/07/2017
16A Coronet Gr,Beaumaris,1850000,3,3,2007,22/07/2017
9 Sullivan St,Bellfield,906000,2,1,1960,22/07/2017
11 Buckingham Av,Bentleigh,1640000,3,1,,22/07/2017
34b Marquis Rd,Bentleigh,1420000,,,,22/07/2017
22 Mortimore St,Bentleigh,1610000,3,2,,22/07/2017
2/21 Vickery St,Bentleigh,410000,2,1,1967,22/07/2017
12 Wood St,Bentleigh,1500000,5,2,1950,22/07/2017
1a Benina St,Bentleigh East,860000,2,1,1990,22/07/2017
2 Northgate Dr,Berwick,775000,4,2,,22/07/2017
5 Russel Av,Berwick,755000,3,2,,22/07/2017
488 Middleborough Rd,Blackburn,1020000,3,1,,22/07/2017
2A Stewart Av,Blackburn South,874000,3,2,2014,22/07/2017
12/27 Marnoo St,Braybrook,560000,3,1,2002,22/07/2017
4/3 Gleniffer Av,Brighton East,620000,2,1,,22/07/2017
10 Grant St,Brighton East,1500000,3,2,1990,22/07/2017
39 Blair St,Broadmeadows,1100000,1,1,,22/07/2017
82 Cuthbert St,Broadmeadows,450000,3,1,1960,22/07/2017
4 Holberry St,Broadmeadows,560000,3,1,,22/07/2017
148 Donald St,Brunswick,1120000,3,1,1920,22/07/2017
54 Dunstan Av,Brunswick,1110000,2,1,1922,22/07/2017
9 First Av,Brunswick,1260000,3,2,,22/07/2017
24 Mitchell St,Brunswick,1790000,4,3,1950,22/07/2017
408/1 Brunswick Rd,Brunswick East,390500,1,1,2011,22/07/2017
315/408 Lygon St,Brunswick East,370000,,,,22/07/2017
1/78 Melville Rd,Brunswick West,592000,,,,22/07/2017
22 Alma Rd,Bundoora,800000,4,1,,22/07/2017
43 Cheadle Cr,Bundoora,999000,5,2,1991,22/07/2017
398 Grimshaw St,Bundoora,680000,3,1,,22/07/2017
17 Blackwood Ct,Cairnlea,750000,4,2,,22/07/2017
4 Lynden St,Camberwell,1830000,3,2,,22/07/2017
66 Palmerston St,Carlton,920000,3,1,,22/07/2017
51 Davis St,Carlton North,1400000,3,2,,22/07/2017
5/9 Cosy Gum Rd,Carnegie,796000,2,1,1975,22/07/2017
9 Vine Gr,Carnegie,1630000,2,1,,22/07/2017
2A Walden Gr,Carnegie,1050000,3,1,1990,22/07/2017
15A Riversdale Av,Carrum,825000,3,2,,22/07/2017
2/66 Whatley St,Carrum,655000,,,,22/07/2017
6/374 Dandenong Rd,Caulfield North,610000,2,1,2007,22/07/2017
3/22 Stapley Cr,Chadstone,977500,3,3,2012,22/07/2017
1/15 Cross Rd,Chelsea,639000,2,1,1980,22/07/2017
10 Cronin Ct,Cheltenham,1138000,4,2,,22/07/2017
30 Nancy St,Cheltenham,1050000,3,1,1970,22/07/2017
11/165 Noone St,Clifton Hill,640000,2,2,2011,22/07/2017
35 Belgrave St,Coburg,1285000,3,1,1930,22/07/2017
1B Crozier St,Coburg,890000,3,2,2015,22/07/2017
53 Mater St,Collingwood,1080000,2,1,1890,22/07/2017
42 Excelsior Hts,Craigieburn,1000000,6,3,,22/07/2017
11 Heytesbury Cr,Craigieburn,607500,3,2,1999,22/07/2017
60 Northumberland Cct,Craigieburn,500000,3,2,2008,22/07/2017
24 Paddington St,Craigieburn,515000,3,2,,22/07/2017
70 Penhall Dr,Craigieburn,510000,3,2,2014,22/07/2017
36 Serenity Wy,Craigieburn,592500,4,2,2011,22/07/2017
6 Virtue Wy,Craigieburn,595000,4,2,2015,22/07/2017
8 Railway Cr,Croydon,1005000,3,1,,22/07/2017
1 Caroline St,Dandenong,669000,3,1,1960,22/07/2017
1462 Heatherton Rd,Dandenong,880000,3,2,,22/07/2017
7 Belmont Av,Dandenong North,560000,3,1,,22/07/2017
7 Buchan St,Dandenong North,895000,5,2,1970,22/07/2017
4/193 Whitehorse Rd,Deepdene,710000,2,1,,22/07/2017
15 Abercairn Ct,Deer Park,572000,3,3,,22/07/2017
11 Barley Ct,Delahey,505000,4,2,1995,22/07/2017
29 Kingsley Pl,Delahey,550000,3,2,,22/07/2017
5 Alma Ct,Doncaster,1530000,5,3,1975,22/07/2017
2/763 Doncaster Rd,Doncaster,900000,,,,22/07/2017
18B Churchill St,Doncaster East,816000,3,1,2010,22/07/2017
45 Elizabeth St,Doncaster East,1385000,4,3,1980,22/07/2017
30A Renshaw St,Doncaster East,1380000,,,,22/07/2017
66 Lisbeth Av,Donvale,900000,3,1,,22/07/2017
58 Cathedral Ri,Doreen,547000,,,,22/07/2017
33 Kanooka Gr,Doveton,472500,2,1,1960,22/07/2017
205/30 St Andrews Pl,East Melbourne,895000,1,1,1990,22/07/2017
9a Ivan Av,Edithvale,724000,2,1,2000,22/07/2017
16 Allison Rd,Elsternwick,1975000,3,2,1900,22/07/2017
4/49 Seymour Rd,Elsternwick,1200000,3,1,1965,22/07/2017
1/1326 Main Rd,Eltham,751000,3,2,2009,22/07/2017
1/3 Greig Ct,Elwood,635000,2,1,,22/07/2017
7/59 Ormond Rd,Elwood,630000,2,1,1970,22/07/2017
4/6 Pine Av,Elwood,730000,2,2,2013,22/07/2017
13 Anglers Dr,Epping,600000,4,2,,22/07/2017
111 Duffy St,Epping,410000,3,1,,22/07/2017
6 Shields St,Epping,545000,3,1,,22/07/2017
15 Robb St,Essendon,1620000,3,1,,22/07/2017
6/10 Violet St,Essendon,326000,1,1,,22/07/2017
18 Royal Av,Essendon North,1535000,3,1,1925,22/07/2017
115 Lorne St,Fawkner,830000,2,1,1950,22/07/2017
7 Austin St,Ferntree Gully,740000,3,1,1955,22/07/2017
201 Gore St,Fitzroy,2590000,,,,22/07/2017
15/60 Farnham St,Flemington,505000,2,1,,22/07/2017
107/250 Barkly St,Footscray,430000,2,1,2007,22/07/2017
16 Creswick St,Footscray,900000,3,1,1880,22/07/2017
15 Greer St,Footscray,1000000,4,2,1994,22/07/2017
12 Jerrold St,Footscray,891000,4,1,1920,22/07/2017
2/66 Mahoneys Rd,Forest Hill,742000,3,1,,22/07/2017
19 Victor Cr,Forest Hill,1011000,3,1,1960,22/07/2017
10 Yuluma Ct,Frankston,600500,4,2,,22/07/2017
18 Blaxland Av,Frankston South,665000,3,1,,22/07/2017
124 Carrick Dr,Gladstone Park,645000,3,1,,22/07/2017
11 Leura Ct,Gladstone Park,627000,3,1,,22/07/2017
2/10 Osborne Av,Glen Iris,580000,2,1,1970,22/07/2017
8/12 Osborne Av,Glen Iris,519500,2,1,1970,22/07/2017
2/51 Avonhurst Dr,Glen Waverley,656000,2,1,2012,22/07/2017
1/6 Kirstina Rd,Glen Waverley,730000,2,1,,22/07/2017
32 Maylands Cr,Glen Waverley,1182000,5,2,1975,22/07/2017
2/40 The Outlook,Glen Waverley,1500000,4,2,,22/07/2017
25 Walter St,Glen Waverley,1800000,3,1,,22/07/2017
2 Wattletree Ct,Glen Waverley,1832000,5,2,,22/07/2017
2/32 Wilson Rd,Glen Waverley,1000000,3,2,1996,22/07/2017
4/39 Clovelly Av,Glenroy,493000,2,1,2000,22/07/2017
8 Granville St,Glenroy,940000,3,2,1960,22/07/2017
3/42 Harold St,Glenroy,435000,2,1,2010,22/07/2017
23 Bullanoo Ct,Greensborough,725000,3,2,,22/07/2017
12 Bianca Cr,Greenvale,670000,,,,22/07/2017
40 Frontier Av,Greenvale,470000,3,2,2016,22/07/2017
41A Simmington Cct,Greenvale,476500,3,1,,22/07/2017
146 East St,Hadfield,741000,4,1,1960,22/07/2017
99 Hilton St,Hadfield,550000,3,1,1950,22/07/2017
15 David St,Hampton,1930000,3,2,,22/07/2017
7 Exon St,Hampton,1405000,3,2,2014,22/07/2017
4/3 Kooyongkoot Rd,Hawthorn,500000,2,1,,22/07/2017
11/36 Anderson Rd,Hawthorn East,520000,2,1,,22/07/2017
91 Campbell St,Heathmont,1270500,4,2,1957,22/07/2017
61 Canterbury Rd,Heathmont,751000,3,1,1950,22/07/2017
15 Adamson St,Heidelberg,1515000,3,1,1950,22/07/2017
26 Bardia St,Heidelberg West,735000,2,1,,22/07/2017
254 Liberty Pde,Heidelberg West,590000,4,2,,22/07/2017
9 Barnet St,Highett,1460000,3,2,,22/07/2017
10 Haynes St,Highett,1535000,4,2,1998,22/07/2017
14A Telford St,Highett,1205000,,,,22/07/2017
3/2 Thistle Gr,Highett,525000,,,,22/07/2017
93 Saronvale Cr,Hillside,700000,4,2,1995,22/07/2017
46 Bourke Cr,Hoppers Crossing,520000,3,1,1986,22/07/2017
2 Burge Cr,Hoppers Crossing,650000,4,2,1985,22/07/2017
11 Dummett Av,Hoppers Crossing,576000,4,2,,22/07/2017
3/9 Clapham Rd,Hughesdale,472000,2,1,1970,22/07/2017
4/75 Green St,Ivanhoe,880000,2,1,2005,22/07/2017
6/36 Livingstone St,Ivanhoe,985000,4,3,2016,22/07/2017
12 Lorraine Cr,Jacana,528000,3,1,1960,22/07/2017
15 Bletchley Pl,Kealba,590000,4,2,,22/07/2017
3 Border Dr,Keilor East,918000,3,2,2000,22/07/2017
28 Nyah St,Keilor East,777000,3,2,1950,22/07/2017
23 Phillip Rd,Keilor East,880000,4,1,,22/07/2017
38 Wiltshire Dr,Kew,591000,2,1,1887,22/07/2017
261 Taylors Rd,Kings Park,565000,3,2,1980,22/07/2017
8 Carberry Dr,Kurunjang,362000,4,2,1970,22/07/2017
44 Greenhills Dr,Kurunjang,330000,3,1,,22/07/2017
60 Dickens St,Lalor,798000,3,1,1964,22/07/2017
69 Monash St,Lalor,560000,3,1,1970,22/07/2017
17/165 North Rd,Langwarrin,447000,3,1,2002,22/07/2017
67 Union Rd,Langwarrin,900000,4,2,,22/07/2017
73 Somers Av,MacLeod,910000,,,,22/07/2017
43 Wungan St,MacLeod,710000,,,,22/07/2017
88a Ballarat Rd,Maidstone,670000,,,,22/07/2017
7 Churchill Av,Maidstone,681000,3,1,1950,22/07/2017
12 Inkerman St,Maidstone,1005000,3,1,1930,22/07/2017
18 Pullar St,Maidstone,468000,2,1,1990,22/07/2017
33 Richelieu St,Maidstone,650000,2,1,,22/07/2017
26 Millewa Av,Malvern East,1638000,3,1,,22/07/2017
7 Cavalry Cct,Maribyrnong,640000,3,2,2000,22/07/2017
21 Lakeside Cr,Maribyrnong,1380000,,,,22/07/2017
402/77 Village Wy,Maribyrnong,410000,2,1,,22/07/2017
1/2 Dakara Cl,Meadow Heights,420000,3,1,1990,22/07/2017
17/17 Queens Rd,Melbourne,510000,,,,22/07/2017
30 Bennett St,Melton South,375000,3,1,1983,22/07/2017
8 Charles Ct,Melton South,326000,3,1,1985,22/07/2017
6 Denny Pl,Melton South,400000,3,2,,22/07/2017
39 First Av,Melton South,412250,3,1,,22/07/2017
33 Westmelton Dr,Melton West,371500,3,2,,22/07/2017
30 Darvel Dr,Mernda,672000,,,,22/07/2017
23 Stradling Ri,Mernda,620000,,,,22/07/2017
4 Streeton Cct,Mill Park,725000,3,2,1980,22/07/2017
11 Beaufort St,Mitcham,1101000,3,1,1950,22/07/2017
1/17 Milne St,Mitcham,926000,4,3,2000,22/07/2017
16/122 Maribyrnong Rd,Moonee Ponds,362000,1,1,2015,22/07/2017
135B McDonald St,Mordialloc,850000,,,,22/07/2017
3/2 Woods Av,Mordialloc,309000,1,1,1978,22/07/2017
1 Therese Av,Mount Waverley,1267000,3,2,,22/07/2017
4/254 Waverley Rd,Mount Waverley,611000,2,1,1970,22/07/2017
4 William St,Mount Waverley,1750000,4,2,,22/07/2017
2 Kinkora Ct,Mulgrave,755000,3,2,2005,22/07/2017
25 Morawa Dr,Mulgrave,862000,3,2,2002,22/07/2017
75 Wattle Gr,Mulgrave,815500,3,2,1960,22/07/2017
7 Lawrance St,Murrumbeena,1780000,,,,22/07/2017
102 Market St,Newport,1100000,3,2,1940,22/07/2017
