Address,Suburb,Price,Bedroom,Bathroom,YearBuilt,DateSold
29 Rubens Gr,Canterbury,3800000,4,1,,2017
4/34 Rochester Rd,Canterbury,722000,2,1,1965,2016
8 Dudley Pde,Canterbury,2350000,5,2,1910,2016
1/8 Faversham Rd,Canterbury,1680000,3,2,,2016
21 Marden St,Canterbury,1640000,3,3,1997,2016
47 Warburton Rd,Canterbury,1680000,3,2,1910,2016
77 Highfield Rd,Canterbury,3550000,5,4,2013,2017
55 Warburton Rd,Canterbury,1385000,2,1,1910,2016
17 Irilbarra Rd,Canterbury,3400000,4,1,2008,2016
12 Grange Av,Canterbury,4500000,,,,2016
2/20 Margaret St,Canterbury,690500,2,1,,2016
12a View St,Canterbury,1850000,3,2,1995,2016
6/124 Canterbury Rd,Canterbury,736000,2,1,,2016
3/34 Faversham Rd,Canterbury,1843000,3,2,,2016
3/124 Canterbury Rd,Canterbury,685000,2,1,,2016
2A Erica St,Canterbury,1800000,2,1,,2016
1/29 Logan St,Canterbury,1800000,3,2,1986,2016
35 Myrtle Rd,Canterbury,3145000,4,2,2012,2016
8 Avenue Athol,Canterbury,1742000,4,2,,2016
14 Monomeath Av,Canterbury,5110000,,,,2016
20 Wentworth Av,Canterbury,2750000,,,,2016
1/27 Maling Rd,Canterbury,1420000,3,2,,2016
2/46 Wattle Valley Rd,Canterbury,1016000,2,1,,2016
527 Nicholson St,Carlton North,1330000,3,1,1900,2016
593 Canning St,Carlton North,1540000,3,1,,2017
112 Newry St,Carlton North,1425000,4,3,1890,2017
122 Richardson St,Carlton North,1725000,2,1,,2017
632 Rathdowne St,Carlton North,1280000,3,1,,2016
989 Drummond St,Carlton North,2950000,3,1,1910,2016
700 Rathdowne St,Carlton North,2175000,3,1,1920,2016
86 Wilson St,Carlton North,1555000,,,,2016
2/872 Drummond St,Carlton North,765000,2,1,1970,2016
1 Fletcher La,Carlton North,800000,2,1,2009,2016
173 MacPherson St,Carlton North,1301000,2,1,,2016
967 Drummond St,Carlton North,2718000,4,2,2015,2017
9/823 Rathdowne St,Carlton North,468000,1,1,1970,2017
392 Station St,Carlton North,2400000,1,2,1900,2016
122 Amess St,Carlton North,2210000,2,2,,2016
40 Ogrady St,Carlton North,1330000,2,1,,2016
1018 Drummond St,Carlton North,2520000,4,2,1890,2016
354 Station St,Carlton North,1214000,3,3,,2016
462 Canning St,Carlton North,1955000,3,2,,2016
26/174 Lee St,Carlton North,390000,1,1,1970,2016
119 Curtain St,Carlton North,885000,1,1,,2017
75 Fenwick St,Carlton North,2050000,3,2,1970,2017
16 Fenwick St,Carlton North,910000,3,1,,2016
658 Lygon St,Carlton North,880000,2,1,,2016
292 Amess St,Carlton North,1950000,4,2,1900,2016
167 Richardson St,Carlton North,1280000,3,1,,2016
14/1102 Lygon St,Carlton North,437000,1,1,1970,2016
984 Lygon St,Carlton North,1150000,2,1,,2016
4 Mary St,Carlton North,520000,2,1,1940,2016
20/22 Grattan St,Carlton North,1560000,,,,2017
80 Wilson St,Carlton North,1678000,,,,2017
24/635 Drummond St,Carlton North,570000,2,1,1975,2016
1/60 Moonya Rd,Carnegie,820000,3,1,1989,2016
1/70 Truganini Rd,Carnegie,795000,2,2,2009,2016
2/31 Moonya Rd,Carnegie,600000,2,1,1970,2016
212 Neerim Rd,Carnegie,1295000,3,1,1960,2016
218 Neerim Rd,Carnegie,1275000,4,2,1919,2016
3 Oakleigh Rd,Carnegie,1620000,3,1,,2016
3/13 Emily St,Carnegie,510000,2,1,1970,2017
5 Graceburn Av,Carnegie,1647000,,,,2017
3/21 Jersey Pde,Carnegie,255000,1,1,,2017
64 Lyons St,Carnegie,890000,2,1,,2017
8/54 Moonya Rd,Carnegie,346000,1,1,1970,2017
3/78 Moonya Rd,Carnegie,860000,3,2,1990,2017
1/177 Oakleigh Rd,Carnegie,586000,2,1,1970,2017
4/5 Anzac St,Carnegie,772000,2,1,1973,2016
42 Margaret St,Carnegie,1506000,4,2,1925,2016
5/78 Moonya Rd,Carnegie,675000,3,2,1990,2016
4/314 Neerim Rd,Carnegie,525000,2,1,2009,2016
3/9 Poplar Gr,Carnegie,290000,1,1,1960,2016
5/66 Woornack Rd,Carnegie,363000,1,1,,2016
4/12 Judith St,Carnegie,360000,2,1,1970,2016
68 Miller St,Carnegie,967500,3,1,1930,2016
254 Neerim Rd,Carnegie,1350000,1,2,1920,2016
4/76 Railway Rd,Carnegie,516000,2,1,,2016
1/78 Railway Rd,Carnegie,330000,1,1,1970,2016
1 Frogmore Rd,Carnegie,1600000,4,2,1923,2016
63 Oakleigh Rd,Carnegie,1170000,2,1,,2016
10/68 Woornack Rd,Carnegie,260000,1,1,1968,2016
78b Miller St,Carnegie,1008000,3,2,1990,2016
4/62 Moonya Rd,Carnegie,625000,2,1,,2016
12/250 Neerim Rd,Carnegie,700000,2,2,,2016
3/67 Shepparson Av,Carnegie,889500,,,,2016
4 Coling Av,Carnegie,1400000,,,,2016
33 Moira Av,Carnegie,1185000,,,,2016
3/35 Moonya Rd,Carnegie,545000,2,1,,2016
1/38 Neville St,Carnegie,1170000,3,1,1925,2016
20 Rigby Av,Carnegie,1705000,,,,2016
4 Vine Gr,Carnegie,1830000,3,2,1983,2016
12/66 Woornack Rd,Carnegie,250000,1,1,1960,2016
2/33 Oakleigh Rd,Carnegie,930000,2,2,2009,2016
207/21 Belsize Av,Carnegie,576800,,,,2017
2/22 Kokaribb Rd,Carnegie,465000,2,1,1970,2017
3/16 Newman Av,Carnegie,757500,,,,2017
14 Emily St,Carnegie,1646000,3,2,,2017
19/225 Koornang Rd,Carnegie,460000,2,1,,2016
7/179 Neerim Rd,Carnegie,620000,,,,2016
1/10 Newman Av,Carnegie,1105000,,,,2016
90 Truganini Rd,Carnegie,1550000,4,2,1930,2016
2/25 El Nido Gr,Carnegie,707000,2,1,2000,2016
4/299 Koornang Rd,Carnegie,804000,2,2,1993,2016
52 Emily St,Carnegie,1200000,3,2,,2016
6 Longstaff St,Carnegie,1501000,3,2,1970,2016
215 Neerim Rd,Carnegie,950000,3,1,,2016
1/108 Truganini Rd,Carnegie,970000,3,2,2005,2016
8/48 Moonya Rd,Carnegie,345000,1,1,,2016
25 Arawatta St,Carnegie,817500,2,1,2002,2016
48 Lyons St,Carnegie,1450000,4,2,1938,2016
51 Mimosa Rd,Carnegie,1000000,3,2,,2016
2/79 Mimosa Rd,Carnegie,855000,2,1,1994,2016
2/61 Moonya Rd,Carnegie,675000,2,1,1968,2016
4/39 Kokaribb Rd,Carnegie,588000,2,1,2011,2016
1/60 Mimosa Rd,Carnegie,455000,2,1,1970,2016
9/314 Neerim Rd,Carnegie,602500,3,1,,2016
10/81 Koornang Rd,Carnegie,662000,4,2,,2016
33 McLaurin Rd,Carnegie,1420000,3,2,,2016
2/59 Moonya Rd,Carnegie,920000,3,2,2005,2016
1/6 Rigby Av,Carnegie,400000,,,,2016
1/8 Beena Av,Carnegie,706000,,,,2017
64 Coorigil Rd,Carnegie,1450000,,,,2017
35 Hunter St,Carnegie,1287000,3,1,,2017
1/6 Parton Ct,Carnegie,650000,,,,2017
1/12 Kokaribb Rd,Carnegie,656000,2,1,1970,2016
2 Kokaribb Rd,Carnegie,930000,2,1,1930,2016
3/9 Madden Av,Carnegie,702000,,,,2016
2/11 Maroona Rd,Carnegie,415000,2,1,1970,2016
5/60 Woornack Rd,Carnegie,650000,2,1,1975,2016
1/3 Coorigil Rd,Carnegie,1360000,3,2,2010,2016
9/45 Coorigil Rd,Carnegie,380000,2,1,,2016
2/300 Koornang Rd,Carnegie,765000,2,1,1965,2016
53 Moonya Rd,Carnegie,1423000,4,3,,2016
27 Morgan St,Carnegie,1900000,5,3,1930,2016
2 Poplar Gr,Carnegie,907000,2,1,,2016
10/12 St Huberts Rd,Carnegie,350000,1,1,1980,2016
39 Elimatta Rd,Carnegie,1430000,3,2,1945,2016
16a Blackwood St,Carnegie,983500,2,1,,2016
21 Edgewood St,Carnegie,1490000,3,2,1915,2016
9/81 Koornang Rd,Carnegie,572000,2,2,2014,2016
33b Emily St,Carnegie,990000,3,2,,2016
1/52 Neville St,Carnegie,1100000,4,3,1996,2016
76 Oakleigh Rd,Carnegie,1125000,3,1,1925,2016
2/47 Coorigil Rd,Carnegie,601000,2,1,1970,2017
68 Leila Rd,Carnegie,1410000,4,3,,2017
1/26 Mernda Av,Carnegie,1205000,,,,2017
1/15 Rosstown Rd,Carnegie,405000,2,1,1970,2017
73 Truganini Rd,Carnegie,1655000,4,2,1915,2017
83 Truganini Rd,Carnegie,1910000,3,1,,2017
3/16 Yendon Rd,Carnegie,808000,3,1,1998,2017
8 Yendon Rd,Carnegie,1252000,3,1,,2017
14/82 Coorigil Rd,Carnegie,370000,2,1,1950,2016
22 Neville St,Carnegie,1880000,3,2,1970,2016
86 Neville St,Carnegie,896000,2,1,,2016
27b Toolambool Rd,Carnegie,1200000,,,,2016
48 Blackwood St,Carnegie,1802100,4,2,,2016
5/35 Moonya Rd,Carnegie,585000,2,1,1970,2016
404/3 Morton Av,Carnegie,470000,,,,2016
5/102 Oakleigh Rd,Carnegie,450000,2,1,1970,2016
2/94 Truganini Rd,Carnegie,737000,2,1,1990,2016
3/64 Woornack Rd,Carnegie,860000,3,1,1978,2016
1/58 Coorigil Rd,Carnegie,605000,2,1,1973,2016
5/33 Madden Av,Carnegie,492000,,,,2016
14 Margaret St,Carnegie,1300000,2,1,1900,2016
44 Blackwood St,Carnegie,1518000,3,3,2000,2016
5/33 Gnarwyn Rd,Carnegie,632500,2,1,1965,2016
6/7 Judd St,Carnegie,435000,2,1,1980,2016
22 Seymour Av,Carnegie,1190000,,,,2016
53 Belsize Av,Carnegie,1516000,,,,2016
15/225 Koornang Rd,Carnegie,468250,2,1,2008,2016
26 Leila Rd,Carnegie,1716000,2,2,1925,2016
10/8 Anzac St,Carnegie,270000,1,1,1968,2016
3/9 Maroona Rd,Carnegie,365000,1,1,1960,2016
3/12 St Huberts Rd,Carnegie,340000,1,1,,2016
6/5 Freeman St,Caulfield,722500,2,1,1960,2016
18 Ash Gr,Caulfield,1600000,4,3,,2016
190 Kambrook Rd,Caulfield,1665000,5,2,,2016
2/19 Ash Gr,Caulfield,323000,1,1,,2017
4/14 Briggs St,Caulfield,550000,2,1,1960,2017
40 Snowdon Av,Caulfield,1220000,,,,2016
103/677 Glen Huntly Rd,Caulfield,638000,2,2,,2016
30 Pyne St,Caulfield,131000,4,1,1920,2017
3/97 Murray St,Caulfield,1090000,2,1,,2016
14 Arthur St,Caulfield North,1365000,3,1,,2016
452 Dandenong Rd,Caulfield North,1750000,3,2,1955,2016
12/378 Dandenong Rd,Caulfield North,580000,2,1,2012,2017
25 Malvern Gr,Caulfield North,2005000,4,2,2014,2016
5/698 Inkerman Rd,Caulfield North,523000,2,1,1960,2016
9/400 Dandenong Rd,Caulfield North,420000,2,1,2012,2016
2/688 Inkerman Rd,Caulfield North,310000,,,,2016
8/359 Balaclava Rd,Caulfield North,290000,1,1,1970,2016
3/374 Dandenong Rd,Caulfield North,608000,2,1,,2016
9/370 Orrong Rd,Caulfield North,570000,2,1,,2016
7/19 Hawthorn Rd,Caulfield North,520500,2,1,,2016
11 Arthur St,Caulfield North,1400000,3,1,1910,2016
28 Wanda Rd,Caulfield North,2830000,4,2,,2016
13/378 Dandenong Rd,Caulfield North,722000,2,2,2011,2016
15/496 Dandenong Rd,Caulfield North,450000,2,1,2014,2017
11/58 Kambrook Rd,Caulfield North,535000,,,,2016
409/58 Kambrook Rd,Caulfield North,540000,,,,2016
31 Fitzgibbon Cr,Caulfield North,1610000,,,,2016
7 Cambridge St,Caulfield North,1870000,3,2,,2017
6/378 Dandenong Rd,Caulfield North,622000,2,2,,2017
1/13 Narong Rd,Caulfield North,536000,2,1,1960,2017
127 Normanby Rd,Caulfield North,2625000,4,2,1910,2017
4/40 Northcote Av,Caulfield North,576000,,,,2017
1/355 Alma Rd,Caulfield North,570000,2,1,,2016
3/388 Dandenong Rd,Caulfield North,550000,2,1,2011,2016
8/688 Inkerman Rd,Caulfield North,505000,,,,2016
105/241 Balaclava Rd,Caulfield North,400000,,,,2016
123 Normanby Rd,Caulfield North,2170000,4,2,1915,2016
26 Flowers St,Caulfield South,1577500,3,2,1935,2016
14 Latrobe St,Caulfield South,1802000,,,,2016
5 Alder St,Caulfield South,1460000,3,1,1960,2016
10/468 Kooyong Rd,Caulfield South,275500,1,1,1960,2016
15 Dover St,Caulfield South,1065000,2,1,1930,2017
9 Filbert St,Caulfield South,1470000,3,2,1910,2016
6/305 Hawthorn Rd,Caulfield South,670000,,,,2016
1 Rotorua St,Caulfield South,1012000,2,1,,2016
4/21 Gardenvale Rd,Caulfield South,599000,3,1,,2016
1/13 Ludbrook Av,Caulfield South,905000,,,,2016
303 Bambra Rd,Caulfield South,1160500,3,2,1930,2016
11/8 Bealiba Rd,Caulfield South,650000,2,1,,2016
80 Sycamore St,Caulfield South,1170000,3,1,,2016
5 Filbert St,Caulfield South,1314000,3,1,,2016
1/2 Griffiths St,Caulfield South,1030000,4,2,1995,2016
7A Alfada St,Caulfield South,1225000,2,1,1940,2016
22 Sycamore St,Caulfield South,1450000,2,2,1925,2016
8 Lygon St,Caulfield South,1774500,4,2,2008,2016
1/19 Trevascus St,Caulfield South,525500,2,1,1970,2016
28 Ellington St,Caulfield South,1960000,5,3,,2016
23 Lygon St,Caulfield South,825000,2,1,1930,2016
136 Sycamore St,Caulfield South,1262000,4,2,2016,2016
5 Field St,Caulfield South,1110000,3,2,,2016
48A Jupiter St,Caulfield South,1410000,4,2,2005,2016
147 Booran Rd,Caulfield South,1303500,3,1,,2016
18b Marara Rd,Caulfield South,1115000,2,1,,2016
89 Clarence St,Caulfield South,1340000,2,1,1940,2016
393 North Rd,Caulfield South,1200000,3,2,1920,2017
5 Sycamore St,Caulfield South,1570000,3,1,,2017
30 Cedar St,Caulfield South,1001000,2,2,1890,2016
5/466 Kooyong Rd,Caulfield South,665000,,,,2016
42 Poplar St,Caulfield South,1330000,3,1,1926,2016
5/27 Venus St,Caulfield South,290000,1,1,1970,2016
245 Booran Rd,Caulfield South,1570000,3,2,1970,2016
364 Kooyong Rd,Caulfield South,1916000,4,2,1910,2016
3/21 Gardenvale Rd,Caulfield South,500000,2,1,,2016
15b Raynes St,Caulfield South,1775000,,,,2016
3/10 Euroka St,Chadstone,752000,3,2,,2016
2/20 Hillcrest Av,Chadstone,670000,,,,2016
16 Moroney Dr,Chadstone,1507000,4,2,,2016
8B Moorong St,Chadstone,890000,4,3,2014,2016
35A Hillcrest Av,Chadstone,1000000,,,,2017
1/186 Power Av,Chadstone,644000,,,,2017
2/44 Railway Pde S,Chadstone,700000,2,2,2006,2016
30 Melinga Cr,Chadstone,1101000,,,,2016
23 Thurloo St,Chadstone,1000000,3,1,,2016
2/4 Lenna Ct,Chadstone,865000,3,2,2010,2016
1/1 Margot St,Chadstone,805500,,,,2016
2/9 Batesford Rd,Chadstone,1015000,,,,2016
2 Melinga Cr,Chadstone,930000,,,,2016
2/14 Cole Cr,Chadstone,999000,,,,2017
2/12 Moorong St,Chadstone,1042500,4,3,2016,2017
5 Bullarto St,Chadstone,1002000,2,1,1950,2016
15 Aloomba St,Chadstone,992000,3,1,,2016
4/5 Rae St,Chadstone,650000,3,2,2000,2016
7 Churchill Av,Chadstone,2600000,,,,2016
1/19 Warrina St,Chadstone,965000,4,3,2012,2016
3 Yambie La,Chadstone,920000,4,2,,2016
7 Inga Ct,Chadstone,1301000,3,1,1970,2017
2/35 Binalong Av,Chadstone,820000,,,,2016
22 Jacana St,Chadstone,1171000,,,,2016
1A Mudgee Ct,Chadstone,860000,,,,2016
1/22 Stapley Cr,Chadstone,1085000,,,,2016
2 Fitzroy Gr,Chadstone,1415500,3,2,1950,2016
2/8 Moona Ct,Chadstone,898000,,,,2016
1/19 Binalong Av,Chadstone,627000,,,,2016
40 Mawarra Cr,Chadstone,1206000,,,,2016
1/32 Kelly St,Chadstone,705000,2,1,1972,2016
4 Jacana Ct,Chadstone,1260000,4,2,2001,2017
1/28 Cole Cr,Chadstone,985000,,,,2016
3/3 Mudgee Ct,Chadstone,753000,,,,2016
15 Grandview Rd,Chadstone,1460000,3,1,,2016
23 Jacana St,Chadstone,1000000,3,1,1960,2016
33 Jindabyne Av,Chadstone,1035000,,,,2016
2/2 Robert St,Chadstone,845000,3,2,2012,2016
2/19 Thurloo St,Chadstone,881000,3,2,2014,2016
60a Hodgkinson St,Clifton Hill,1270000,3,2,,2016
7/29 Dwyer St,Clifton Hill,340000,,,,2016
66 Noone St,Clifton Hill,780000,2,1,1880,2016
13 Caroline St,Clifton Hill,1060000,3,1,1900,2016
3/68 Noone St,Clifton Hill,930000,3,2,2000,2016
86 Hodgkinson St,Clifton Hill,1420000,2,1,,2016
119 Roseneath St,Clifton Hill,1075000,2,1,1890,2016
85 Roseneath St,Clifton Hill,1105000,2,1,1910,2016
413a Wellington St,Clifton Hill,1209000,2,1,1910,2016
32 Caroline St,Clifton Hill,3010000,4,3,1903,2016
17 Myrtle St,Clifton Hill,1435000,2,1,1900,2016
12 Kiewa St,Clifton Hill,1417000,2,1,,2016
40 Myrtle St,Clifton Hill,1290000,2,1,1890,2016
195 Gold St,Clifton Hill,1226000,3,2,,2016
3/30 Edmund St,Clifton Hill,495000,2,1,1970,2016
4/56 John St,Clifton Hill,325000,1,1,,2016
11 Page St,Clifton Hill,1370000,3,2,1890,2016
11 Clifton Av,Clifton Hill,2560000,,,,2016
36 Ogrady St,Clifton Hill,1620000,2,1,,2016
69 Field St,Clifton Hill,1180000,3,3,1995,2016
40 Spensley St,Clifton Hill,1405000,2,1,,2016
2A Council St,Clifton Hill,880000,2,1,,2017
31 Fenwick St,Clifton Hill,1450000,2,1,1890,2017
104 Noone St,Clifton Hill,856000,2,1,,2017
3/82 Roseneath St,Clifton Hill,900000,,,,2017
7/37 Groom St,Clifton Hill,885500,2,2,2005,2016
49 Fenwick St,Clifton Hill,1680000,3,2,,2016
1 John St,Clifton Hill,730000,2,1,,2016
18 Barries Pl,Clifton Hill,825000,3,3,2010,2016
1/493 Hoddle St,Clifton Hill,533000,2,1,1970,2016
20 Gordon St,Clifton Hill,1430000,2,1,1910,2017
1/1 Marshall Pl,Clifton Hill,1506000,4,2,1995,2017
48 Council St,Clifton Hill,1150000,3,1,,2016
3/268 Alexandra Pde E,Clifton Hill,363000,1,1,,2016
3 Hodgkinson St,Clifton Hill,1360000,3,1,1880,2016
19/184 Noone St,Clifton Hill,841000,,,,2016
7/82 Roseneath St,Clifton Hill,897500,,,,2016
21/184 Noone St,Clifton Hill,810000,,,,2016
4a Anderson St,Clifton Hill,1270000,,,,2016
53 John St,Clifton Hill,640000,2,1,,2016
29 Molesworth St,Coburg,850000,2,1,1930,2016
10 Shackell St,Coburg,784000,2,1,1890,2016
3/25 Belgrave St,Coburg,655000,,,,2016
37 Elizabeth St,Coburg,680000,3,1,1950,2016
38 Harding St,Coburg,1221000,4,1,,2016
1/58 Moore St,Coburg,807000,2,2,2010,2016
181 Munro St,Coburg,790000,3,1,,2016
43 Ohea St,Coburg,955000,4,2,,2016
301/6 Sydney Rd,Coburg,480000,,,,2016
8 Watchtower Rd,Coburg,675000,3,1,2005,2016
21 Craigrossie Av,Coburg,1300000,,,,2017
12 Hardwick St,Coburg,1010000,3,2,,2017
3 Mavis St,Coburg,1202000,3,2,1940,2017
243 Moreland Rd,Coburg,1370000,3,1,1890,2017
61 Murray Rd,Coburg,550000,2,1,,2017
45 Portland St,Coburg,1000000,3,2,1920,2017
6 Stawell St,Coburg,935500,3,1,,2017
35 The Grove,Coburg,2250000,4,2,,2017
171 Moreland Rd,Coburg,145000,3,1,1910,2016
191 Ohea St,Coburg,905000,3,2,,2016
33 Wellington St,Coburg,860000,3,1,1915,2016
16 Linda St,Coburg,953000,2,1,1890,2016
6 Shackell St,Coburg,735000,2,1,1900,2016
15/1 Manna Gum Ct,Coburg,550000,3,2,,2016
20A Queen St,Coburg,790000,,,,2016
56 Rose St,Coburg,1100000,3,1,,2016
27 Higinbotham St,Coburg,947000,3,1,1920,2016
2/6 McKay St,Coburg,500000,2,1,1970,2016
2/58 Moore St,Coburg,865000,3,2,2008,2016
7/13 Clarendon St,Coburg,466000,2,1,1980,2016
3/58 Moore St,Coburg,740000,3,2,2014,2016
105 Moreland Rd,Coburg,812000,3,1,1930,2016
107 Moreland Rd,Coburg,766000,3,1,1930,2016
109 Moreland Rd,Coburg,825000,2,1,1910,2016
2 Quarry Cct,Coburg,1131000,4,2,2001,2016
114 Reynard St,Coburg,1064000,3,2,1940,2016
3/262 Reynard St,Coburg,610000,2,2,,2016
60 Glengyle St,Coburg,1210000,3,1,1925,2016
8/6 McKay St,Coburg,434000,2,1,1965,2016
4/44 Victoria St,Coburg,653000,2,1,2012,2016
2/118 Bruce St,Coburg,640000,3,1,1995,2016
31 Elizabeth St,Coburg,820000,2,1,1960,2016
7 Gladstone St,Coburg,1250000,4,1,,2016
21 Governors Rd,Coburg,1335000,5,3,,2016
56 The Grove,Coburg,1900000,6,2,,2016
10 Stockade Av,Coburg,810000,,,,2017
5 Donne St,Coburg,1090000,3,1,,2016
41 Service St,Coburg,1130000,3,1,1920,2016
1 Sutherland St,Coburg,1145000,4,2,,2016
38 Budds St,Coburg,657000,2,1,,2016
1e The Avenue,Coburg,763000,3,2,1994,2016
53 Hawthorn St,Coburg,903000,2,1,1910,2016
4 Miller St,Coburg,1000000,3,1,1970,2016
13 Shaftsbury St,Coburg,1742000,3,2,2006,2016
12 Gordon St,Coburg,865000,4,1,1925,2016
11/5 Industry La,Coburg,485000,2,2,1880,2016
12 Lascelles St,Coburg,765000,,,,2016
23 Berry St,Coburg,1278000,3,2,1930,2016
4/93 Harding St,Coburg,590000,3,2,2013,2016
45 Kerferd St,Coburg,1000000,4,2,1938,2016
15/1 Manna Gum Ct,Coburg,590000,3,2,,2016
3 Phillips St,Coburg,1030000,3,1,,2016
19 Audley St,Coburg,1136000,4,3,1920,2017
13 Carron St,Coburg,635000,2,1,2014,2017
57 Connolly Av,Coburg,782000,,,,2017
196 Ohea St,Coburg,1061000,3,1,,2017
9 Vincent St,Coburg,1155000,4,1,,2017
6 Farm Rd,Coburg,650000,3,2,,2016
89 Gordon St,Coburg,1286000,3,2,,2016
31 Hardwick St,Coburg,885000,3,1,1920,2016
13 Hudson St,Coburg,1160000,4,2,1888,2016
203 Munro St,Coburg,1400000,4,1,1970,2016
403/19 Pentridge Bvd,Coburg,470000,2,2,,2016
18 Craigrossie Av,Coburg,1725000,,,,2016
8 Gilbert St,Coburg,1260000,3,2,1930,2016
1/33 Sheffield St,Coburg,920000,2,1,,2016
52 Stawell St,Coburg,841000,3,1,1920,2016
4/2 Vincent St,Coburg,537500,2,1,1975,2016
59 Moore St,Coburg,1130000,2,1,,2016
9 Parklane Mw,Coburg,664000,,,,2016
5/39 Service St,Coburg,598000,2,1,2007,2016
2 Walsh St,Coburg,1120000,3,2,2006,2016
24 Webb St,Coburg,870000,3,1,1980,2016
27 Bruce St,Coburg,680000,2,1,1920,2016
27a Bruce St,Coburg,670000,,,,2016
185 Moreland Rd,Coburg,482500,1,1,,2016
155 Nicholson St,Coburg,825000,3,1,1920,2016
11 Station St,Coburg,725000,3,1,1900,2016
144 The Avenue,Coburg,1250000,4,3,1900,2016
2 Franklin St,Coburg,1008000,2,1,1940,2016
74 Linda St,Coburg,800000,,,,2016
3/20 Loch St,Coburg,599000,2,2,,2016
50a Rennie St,Coburg,860000,2,1,,2016
1 Shaftsbury St,Coburg,990000,4,1,1930,2016
3/30 Shaftsbury St,Coburg,451000,2,1,1970,2016
211 Bell St,Coburg,635000,2,2,1920,2017
15 Hardwick St,Coburg,1020000,5,2,1985,2017
6 Hardwick St,Coburg,967000,3,1,,2017
32A Kelson St,Coburg,1025000,3,1,1950,2017
37 Kelson St,Coburg,700000,3,1,2000,2017
48 Murray St,Coburg,1130000,3,1,1945,2017
25a Ohea St,Coburg,835000,3,1,,2017
212 Reynard St,Coburg,1075000,4,1,1925,2017
96 Reynard St,Coburg,845000,3,1,1980,2017
2/618 Sydney Rd,Coburg,600000,3,1,1976,2017
185 The Avenue,Coburg,1461000,4,2,,2017
2/56 The Avenue,Coburg,605000,,,,2017
14 Rose St,Coburg,1150000,4,2,1930,2016
27a Bruce St,Coburg,630000,,,,2016
3/19 Chandos St,Coburg,515000,2,1,1970,2016
124 Ohea St,Coburg,770000,4,1,1970,2016
5/228 Reynard St,Coburg,472000,2,1,1975,2016
32 Rose St,Coburg,901000,2,1,1940,2016
9 Sargood St,Coburg,642000,2,1,,2016
1/51 The Grove,Coburg,605000,2,1,1969,2016
3/117 Gordon St,Coburg,687000,3,1,1995,2016
100 Reynard St,Coburg,975000,4,2,1996,2016
28 Rodda St,Coburg,985000,3,1,1880,2016
38 Soudan St,Coburg,835000,3,1,,2016
11 Vincent St,Coburg,951000,3,2,,2016
9 Beckley St,Coburg,1370000,3,1,1930,2016
265 Bell St,Coburg,700000,2,1,1925,2016
2/44 Berry St,Coburg,810000,3,2,2010,2016
3/87 Gaffney St,Coburg,445000,2,1,2007,2016
13 Kaye Ct,Coburg,838000,4,1,1960,2016
2 McPherson St,Coburg,810000,2,1,,2016
5 Saunders St,Coburg,1150000,4,1,1990,2016
6 Younger St,Coburg,931000,3,1,1920,2016
10/23 Baxter St,Coburg,241000,1,1,1976,2016
35 Campbell St,Coburg,1331000,3,2,,2016
40 Elizabeth St,Coburg,1007000,1,2,,2016
29 Hardwick St,Coburg,981000,2,1,1910,2016
18 Industry La,Coburg,570000,2,1,1900,2016
1/38 Victoria St,Coburg,500000,2,1,1970,2016
12 Geake St,Coburg,830000,3,2,,2016
136 Gordon St,Coburg,1194500,2,1,,2016
44 Quarry Cct,Coburg,425000,2,2,,2016
133 Rennie St,Coburg,645000,2,1,,2016
17 Lorensen Av,Coburg North,845000,,,,2016
22 Ballard Av,Coburg North,751000,,,,2016
38B Livingstone St,Coburg North,895000,4,2,,2016
15 Ronald St,Coburg North,655000,3,1,1950,2016
3/1 Headley St,Coburg North,631000,3,1,2012,2017
5/1 Headley St,Coburg North,600000,2,1,2010,2017
24 Newlands Rd,Coburg North,820000,4,1,,2017
4 Pixel Cct,Coburg North,715000,3,2,2010,2017
53 Ronald St,Coburg North,735000,3,1,,2017
25 Spectrum Wy,Coburg North,1180000,,,,2017
27 McMahons Rd,Coburg North,864000,3,1,1950,2016
25 Ida St,Coburg North,420000,,,,2016
7 Manly Ct,Coburg North,700000,3,1,1950,2016
31 Ballard Av,Coburg North,725000,,,,2016
199 Elizabeth St,Coburg North,735000,4,2,,2016
2b Rollo St,Coburg North,591000,2,1,2008,2016
17 Mathieson St,Coburg North,860000,2,1,1950,2016
17 Mehegan Av,Coburg North,765000,,,,2016
4 Sharp Gr,Coburg North,765000,2,1,1925,2016
21 Tonkin Av,Coburg North,810000,,,,2016
13 Pixel Cct,Coburg North,625000,3,1,2014,2016
11 Spectrum Wy,Coburg North,1050000,,,,2016
1 Boyne St,Coburg North,745000,2,1,1940,2016
19A Tilley St,Coburg North,1050000,4,3,2016,2016
23 Goleen St,Coburg North,782000,3,1,,2017
17 Convent Ct,Coburg North,935000,2,1,1960,2016
9 Marama St,Coburg North,1009000,4,1,1950,2016
1 McDonnell Rd,Coburg North,820000,2,1,1960,2016
5 Rollo St,Coburg North,780000,3,1,1950,2016
17 Glyndon Av,Coburg North,835500,,,,2016
25 Williams Rd,Coburg North,707000,3,2,1950,2016
24 Irene St,Coburg North,570000,,,,2016
1/97 Shorts Rd,Coburg North,522500,,,,2016
4/97 Shorts Rd,Coburg North,523000,,,,2016
16 Smith St,Coburg North,772000,3,1,,2016
